organization_name,naics_code
Mechanical Construction Consulting Inc.,238299.0
4K Contracting and Service Inc.,238220.0
Postmedia Network Inc.,511110.0
Zencorp & Associates Inc.,238220.0
Impact Cleaning Services Ltd.,561722.0
Bee-Clean Building Maintenance,561722.0
Honeybee Foods Canada Corporation c.o.b. as Jollibee,722512.0
"Aecon Splicing, A Division of Aecon Construction Group Inc.",238990.0
Impact Cleaning Services Ltd.,561722.0
Kleenway Services,561722.0
All Forming International Inc.,238190.0
ICS Clean Inc.,561722.0
"Aecon Locates, A Division of Aecon Construction Group Inc.",238990.0
Trusty Speed Construction Corporation [previously Speed House Renovation Corporation],236220.0
DJD Cleaning,561722.0
Herve Pomerleau Ontario Inc.,238910.0
Seasons Retirement Communities (Seasons Milton) LP,623310.0
Stantec Consulting Ltd.,541690.0
Catalyst Changers Inc.,238990.0
Kingston Youth Shelter Project Incorporated,624220.0
Alpine Building Maintenance Inc.,561722.0
Hospice Niagara,623110.0
Wyndham Garden Hotel,721111.0
1630234 Ontario Ltd.,237990.0
GDI Services (Canada) LP,561722.0
1887014 Ontario Ltd. c/o Servicemaster Contract Services,561722.0
A-Plus Building Maintenance & Supply Ltd.,561722.0
1434378 Ontario Inc o/a Commercial Cleaning Services,561722.0
GeorgeCon Inc.,236220.0
Nuvia-Canada Inc.,541690.0
One Facility Maintenance Inc.,561722.0
Archer Traffic Control Inc.,237310.0
Catanzalo Mechanical,238220.0
"Jobsite Industrial Rental Services, A Division of Toromont Industries Ltd.",532490.0
Manych Mechanical Inc.,238220.0
B&N Cutting & Coring Ltd.,238220.0
Findlay Roofing Inc.,238160.0
Bee-Clean Building Maintenance,561722.0
GDI Services (Canada) LP,561722.0
Progressive Waste Solutions (Canada) Inc.,562210.0
Canterbury Place Retirement Residence,623110.0
Breck Construction,238299.0
"Peel Standard Condominium Corporation No. 807, 809, 850, 930, 939 carrying on business as Absolute Shared Facilities",531310.0
Compass Group Canada Ltd.,722310.0
Marrit Construction Inc.,237990.0
Green Party of Canada Fund,813940.0
Brayden Miller o/a BTM Contracting,238160.0
Alpine Services,561722.0
Association of Justice Counsel/Association Des Juristes De Justice,813930.0
Peninsula Traffic Inc.,237310.0
4Refuel Canada LP,454319.0
Lor-Don Electric Ltd.,238210.0
Budau Mfg. Co. Ltd.,238210.0
Renesco Inc.,236220.0
Canadian BBR Inc.,327330.0
Vortex Services Group Inc.,561722.0
Vortex Services Group Inc.,561722.0
Titan Cutting & Coring Ltd.,238990.0
Titan Cutting & Coring Inc.,238910.0
Di Pietro Plumbing Ltd.,238220.0
Dolphin Cleaning Services,561722.0
Soucy Aquatik,238220.0
2490179 Ontario Ltd. aka (MMA Construction),238220.0
Camlis Contracting Ltd. cob as Camlis Electric,238210.0
ParaMed Home Health Care - Oshawa,621610.0
Rise Real Estate Inc.,236110.0
BWXT Medical Ltd.,325189.0
Legal Aid Ontario,541110.0
Evripos Janitorial Services Ltd.,561722.0
Evripos Janitorial Services Ltd.,561722.0
Evripos Janitorial Services Ltd.,561722.0
Richview Manor,561722.0
Aramark Canada Ltd.,722310.0
Northern Neighbours Nurse Practitioner-Led Clinic,621390.0
L3 Technologies MAS Inc.,488190.0
Coco Paving Inc.,811310.0
1173652 Ontario Limited c.o.b as Besterd Mechanical,238220.0
ParaMed Home Health Care - Oshawa,621610.0
2773730 Ontario Inc.,561722.0
Indigo Books & Music Inc.,451310.0
PurEnvironmental,236110.0
Ecology Ottawa,541620.0
Alpine Building Maintenance Inc.,561722.0
Denis Gratton Construction Ltd.,237310.0
Avenue-Verdi JV Inc.,236220.0
Weld O Canada Inc.,238220.0
Maxcon Inc. 002654462,238140.0
Albert Tower Inc.,236220.0
Essex Terminal Railway Company (Motipark Limited),488210.0
Aramark Canada Ltd.,722310.0
Lakeview Homes Inc. and Lakeview Homes (Niagara-on-the-Lake) Inc.,236110.0
University Health Network - Princess Margaret Hospital,622111.0
Ontario Maintenance Group Inc.,238299.0
7305516 Canada Ltd. o/a Canadyne Navigation,237990.0
10760919 Canada Inc. c.o.b. as Harbels Construction,238140.0
Unity Health Toronto,622111.0
Hallmark Housekeeping Services Inc.,561722.0
Urbanlink Civil Ltd.,237990.0
Fusioncorp Developments Inc.,236220.0
1434378 Ontario Inc. o/a Commercial Cleaning Services,561722.0
Durabond Janitorial Services,561722.0
360 Demolition & Environmental Services,238190.0
Pilar Concierge And Security,561612.0
Starward Homes (2014) Limited,236110.0
Ontario Provincial Police Association,813930.0
Groupe Compass Québec Ltée.,722310.0
DMP Vac Inc.,237120.0
Liv Communites,237130.0
"Brechin Aggregates, a Division of LaFarge Canada Inc.",212314.0
Superette Ontario Inc.,453993.0
Enroc Construction Group Ltd,237110.0
ABM Industries Facility Management Company,561722.0
Amico Infrastructures Inc.,238190.0
Headwaters Construction Ltd.,237110.0
International Cooling Tower Inc,237990.0
Ironstone Forming 2020 Ltd.,238190.0
J.C. Infrastructure Inc,237110.0
Jeff Casselman Excavation,237310.0
Jeff Casselman Excavation,237990.0
K C Steel Erectors c/o The Bottom Line,237990.0
K-Vac Ltd.,237130.0
Motor City Crane Rental Inc.,237990.0
Nealon Wood Products Ltd.,237990.0
Niiwin Group Partner Inc.,237990.0
Oak Ridges General Contracting Limited,237110.0
Pave Krete Construction,237990.0
Precision Gradall Services,237990.0
Marrit Construction Inc.,237310.0
Kone Inc.,238291.0
Modern Elevator Inc.,238291.0
Peak Elevator,238291.0
Schriedcore Construction,237990.0
Vaal-Con Limited,237310.0
Vaal-Con Limited,237990.0
A & E Contracting Inc. o/a 1119322 Ontario Inc.,237990.0
Curbside Construction,237990.0
Leedar Excavating Ltd.,237990.0
Brandon Contractors 1272054 Ontario Ltd.,237110.0
TerraPro East Inc.,237990.0
Malyon Excavation Ltd.,237990.0
Ground Breakers Contracting Ltd.,237990.0
Jonico Excavating and Grading,237990.0
Precision Gradall Services,237990.0
Schriedcore Construction,237990.0
BNA CA DF A Inc.,237990.0
"Caressant Care Nursing and Retirement Homes Limited operating as ""The Maples Home for Seniors - Nursing Home""",623110.0
1940712 Ontario Inc. o/a Northway Bus Lines,485410.0
Laurentis Energy Partners,221113.0
Brant Community Healthcare System (Brantford & Willett Urgent Care Centre),622111.0
Best Service Pros,561722.0
Brennan Paving Ltd.,237310.0
C&W Facility Services Canada Inc.,561722.0
ION Cleaning Solutions,561722.0
Stratford Sheetmetal Inc.,238220.0
Durabond Janitorial Services,561722.0
Muskoka Women's Advocacy Group,623991.0
Durabond Janitorial Services,561722.0
Innovation Building Maintenance,561722.0
Nartech Metal Products Ltd.,336370.0
Northec-Fournier G.P.,238110.0
2803149 Ontario Inc. o/a ELFM,561722.0
Reliable Cleaning Services,561722.0
Impact Cleaning Services Ltd.,561722.0
Bee-Clean Building Maintenance,561722.0
S&I Cleaning Ltd.,561722.0
Twiss Electric Ltd.,238210.0
Lexus Cleaning Services Inc.,561722.0
Butternut Manor Retirement Living,623310.0
Inspire - Community Support Services/Inspire – Services De Soutien Communautaire,624120.0
Indigo Books & Music Inc,451310.0
AAR-K Excavating Inc.,237990.0
Advanced Hoisting Solutions,237990.0
Crane Pros Inc.,237990.0
Dig-Con Concrete Ltd.,237990.0
Essex Crane Ltd.,237990.0
Gibson Excavating,237990.0
Gilles Duquette Excavation (2002387 Ontario Inc.),237990.0
Groundtech Ecology Group Inc.,237990.0
Groundtech Ecology Group Inc.,237990.0
A.M.S Enterprises Canada Inc,237990.0
Icon Excavating and Grading Inc.,238910.0
JS Services,238120.0
Lavoro Enterprises Inc.,237990.0
Maple Leaf Matting Inc.,237990.0
Maple Site Solutions,237990.0
Enterprises Civil DB.,237990.0
G. Gordon Enterprises Ltd.,237310.0
Rew Earthworks Inc.,237990.0
Rebel Construction Group Inc.,237990.0
2644551 Ontario Inc. PDR Civil Contractors,237110.0
OSP Contractors Inc.,238990.0
OSP Contractors Inc.,237990.0
OSP Contractors Inc.,237990.0
Oak Len & Sons Contracting Ltd.,237310.0
2539543 Ontario Limited o/a North Steel,237990.0
Mammoet Canada Eastern Ltd.,532410.0
Burkebro Inc.,237990.0
Graystone Fill Management Inc.,237990.0
TDI Site Services Inc.,237110.0
TDI Site Services Inc.,237990.0
Toronto Shoring Inc.,237990.0
National Capital Road Builders Association,237310.0
Roni Excavating Limited,238990.0
Structures Universelles Inc.,237990.0
Sturgeon Falls Brush and Contracting Ltd.,237310.0
Reis Excavating Ltd,237990.0
Mr Trench & Backhoe Services Inc,237990.0
Mondo Gradall Inc,237990.0
CDT Hydrovac Excavation Inc.,237990.0
Best Services Pros Ltd.,561722.0
S.L.R. Contracting Group Inc.,237310.0
General Cleaning Construction,561722.0
C&W Facility Services Canada Inc.,561722.0
Metropolitan Maintenance a division of 469006 Ontario Inc.,561722.0
Innovation Building Maintenance,561722.0
GDI Services (Canada) LP,561722.0
GDI Services (Canada) LP,561722.0
Dielco Electric Ltd.,238210.0
Amato Maintenance,561722.0
Fengate Services (CAMH) Inc.,561799.0
Biloski Brothers Sand & Gravel Ltd.,237990.0
Vicwest Inc.,332329.0
Bellwood Health Services Inc.,621420.0
Evripos Janitorial Services Ltd.,561722.0
1434378 Ontario Inc o/a Commercial Cleaning Services,561722.0
Meridian Security Solutions Inc.,561612.0
Modern Niagara Toronto Inc.,238220.0
Stampede Meats Co-operative Limited,311614.0
"PVS Contractors Inc., Oakville Enterprises Corporation and/or G-Tel Engineering Inc.",238910.0
Canterbury Gardens Retirement Residence,623310.0
Precision Milling,237110.0
B Best Consulting Inc.,238910.0
Building and Maintenance Ind.,561722.0
932969/JLC Homes Ltd.,236110.0
Muskoka's Power Professionals Inc.,238210.0
C & W Facility Services Canada Inc.,561722.0
Real Canadian Superstore,445110.0
In2Deep Ltd.,238990.0
Denhall Construction Inc.,237110.0
2696235 Ontario Limited operating as Central Sanitation,562990.0
LifeLabs LP,621510.0
GDI Services (Canada) LP,561722.0
2707802 Ontario Ltd.,237990.0
CRS Tunnelling Inc.,237990.0
Frontpoint HDD Inc.,237990.0
Excavation GTS,237990.0
Frontpoint HDD Inc.,237990.0
Integroy Construction,237990.0
Ontario Corporation No. 002690851 Jim Penney Consulting Inc.,237990.0
Earthex,237990.0
Pete Smith Crane Rental & Rigging Corp.,237990.0
JT Crane & Rigging Ltd.,237990.0
Queenchester Terrace,623310.0
Swift Terra Service Inc.,237990.0
Top View Electric,238120.0
United Hoist Equipment Ltd,238299.0
ZSD Electric Inc.,238210.0
De Havilland Aircraft of Canada,336410.0
De Havilland Aircraft of Canada,336410.0
Lakeridge Health,622111.0
Mohawk Council of Akwesasne,624110.0
Ontario Secondary School Teachers' Federation (OSSTF District 25),813930.0
Agropur Dairy Cooperative,413120.0
"Labourers' International Union of North America, Local 1089",813930.0
Edcore Enterprises (1987) Ltd. c.o.b. Bee-Clean,561722.0
Kleenway Building Maintenance Inc.,561722.0
Hellenic Home for the Aged Inc.,623110.0
Hellenic Care For Seniors (Toronto) Inc,623110.0
National Grocers Co. Ltd. (o/a The Wholesale Club),413110.0
One Facility Maintenance Inc.,561722.0
GDI Services (Canada) LP,561722.0
Kleenway Building Maintenance Inc.,561722.0
St. Clair Controls Inc.,238210.0
Ontario English Catholic Teachers' Association,813930.0
Wallwin Voice & Data Ltd.,238210.0
Hôtel-Dieu Grace Healthcare,622111.0
JA Janitorial,561722.0
GDI Services (Canada) LP,561722.0
7239921 Canada Inc. o/a Fresh Water Cleaning Services,561722.0
"King Truck & Equipment Repair (Previously King Paving & Construction Company, Division of KPM Industries Ltd.)",811111.0
Hallmark Housekeeping Services Inc.,561722.0
Impact Cleaning Services Ltd.,561722.0
LifeLabs LP,621510.0
Aquaflow Plumbing & Heating Service,238220.0
Aramark Canada Ltd.,722310.0
Aramark Canada Ltd.,722310.0
SQM Janitorial Services Inc.,561722.0
Canadian Corps of Commissionaires - Ottawa Division,722310.0
Dolphin Cleaning Services Inc.,561722.0
Edcore Enterprises (1987) Ltd. c.o.b. Grete Services Inc.,561722.0
Ironclad Developments Inc. and Full Throttle Concrete Ltd.,238110.0
SouthWestern Energy Inc. and Quality Tree Service,221122.0
ION Facility Services,561722.0
Active Security Enterprises,561612.0
Dare Foods Limited,311821.0
Johnson Controls Canada LP,561210.0
Mettler-Toledo Inc.,333990.0
GDI Services (Canada) LP,561722.0
Cornwall Community Police Services Board,913130.0
Compass Group Canada Ltd.,561722.0
Tufford Manor Retirement Residence Inc.,623110.0
9604430 Canada Inc. c.o.b as Waterford Retirement Community - Barrhaven,623310.0
"CIMS Limited Partnership, AlumaSafway Services ULC, Triple Crown Enterprises Ltd.",238390.0
Sign Fix,541850.0
CG Maintenance Services,561722.0
Canadian Union of Public Employees,561722.0
DeFran Electric Inc.,238210.0
Brennan Paving Ltd.,237310.0
Pillar Security Services,561612.0
Compass Group Canada Ltd.,722310.0
Commercial Cleaning Services,561722.0
BoltKrete Services (2004) Inc.,237310.0
Luchka Farms Inc.,238910.0
M.W. Coating Systems Ltd.,238320.0
Little George's Child Care Centre,624410.0
Hallmark Housekeeping Services Inc.,561722.0
KADA Group Inc.,237110.0
Henry Heyink Construction Ltd.,237990.0
Walker Construction Limited,237110.0
Alfred Beam Excavating Limited,238910.0
Complete Hoisting Crane Erectors Ltd.,238120.0
Hickey Hydro Vacuum Excavation Inc.,238910.0
JRM Hydrovac Excavation,238910.0
Thunder Contracting,238990.0
2772428 Ontario Limited,238990.0
Independent City Market Franchise Owners,445110.0
Postmedia Network Inc,511110.0
Hallmark Housekeeping Services Inc.,561722.0
ServiceMaster Clean of Etobicoke,561722.0
Ottavio Ciccarelli & Son Contracting Ltd. and Ciccareli Contractors Inc.,238990.0
Pave-Tar Construction Ltd,238990.0
Aurum & Tri-Clean JV Inc. - TTC Subway,561722.0
Ontario Concrete Cutting & Coring Limited,238990.0
Dexterra,561722.0
Best Service Pros,561722.0
OMT Hotel Management Inc.,721111.0
9145982 Canada Inc o/ Stone 4 Life,238990.0
King's University College,611310.0
J B McFee Construction Company Inc.,238990.0
Cassano Contracting Ltd,238990.0
JS Contracting o/a 2695569 Ontario Ltd,238990.0
JT Landscaping & Construction,238990.0
Lakeridge Contracting Ltd.,238990.0
Lakeside Contracting Company Limited,238990.0
Matt Group Landscaping Inc.,238990.0
One Landscaping Inc.,238990.0
Pacific Paving Limited,238990.0
Stoneridge Landscaping & Snowplowing Inc.,238990.0
Trend Hardscapes Inc.,238990.0
Lexus Cleaning Services Inc.,561722.0
Aqlim Construction Ltd and Corebuild Construction Ltd,238990.0
Cody's Mighty Lawn Ltd,238990.0
Cedargreen Landscape Contractors Ltd.,238990.0
Partners Janitorial Services,561722.0
Estia Building Maintenance Services Inc.,561722.0
Sodexho Canada Ltd,561722.0
Wynford Services,561722.0
Delcon Civil Contractors Inc.,238990.0
Patterned Concrete Ontario Inc.,238990.0
Peninsula Construction Inc.,238990.0
Yeardon Fabric Structures Ltd.,238990.0
ICS Facility Services,561722.0
ION Facility Services Inc.,561722.0
Estia Building Maintenance Services Inc.,561722.0
Best Service Pros Ltd.,561722.0
Maplewood Homes/2117467 Ontario Inc. o/a Maplewood Homes,236110.0
Dietrich Homes/798240 Ontario Inc. o/a Dietrich Homes,236110.0
Leo N. Cleary Limited and/or Cleary Homes,236110.0
2279667 Ontario Inc. o/a New Amherst Homes,236110.0
Santi Services,561722.0
Santi Services,561722.0
Toronto Prestige Carpentry Inc.,238350.0
Impact Cleaning Services Limited,561722.0
Impact Cleaning Services Limited,561722.0
Can-Mar Carpentry and General Contracting/ Canmar Carpentry,238350.0
Woodstone U&P Flooring Ltd.,238330.0
D. Grant Construction Limited,236220.0
1115658 Ontario Ltd. o/a The Floor Shop,238330.0
Compass Group Canada,722310.0
Hi Tech Concrete Cutting Inc.,238990.0
Controlled Demolition Group Inc,238990.0
Key Concrete Cutting and Control Demolition,238990.0
"Tek Cement Flooring Systems Inc. and 1107436 Ontario Inc., carrying on business as Carega Properties Services",238390.0
"Aurora Commercial Contracting Inc., Floor Solutions Canada Inc., and Floor Solutions (2000) Inc.",238390.0
Aurora Floor Solutions Canada Ltd.,238390.0
12155966 Canada Inc.,238390.0
Birchcliff Construction Ltd.,238390.0
Brickstone Construction Limited,238390.0
CFS - Concrete Flooring Solutions,238390.0
ConCreate USL. Ltd,238390.0
DanMichael Construction Ltd.,238390.0
Decor Building Services Ltd.,238390.0
Designcrete Limited / Toronto Concrete Floors / Toronto Concrete (Restoration),238390.0
FDS Construction Inc.,238390.0
Forte Concrete Inc.,238390.0
"Freycan Major Projects, A Freyssinet Group Company",238390.0
G.F.I. (Ground Floor Industries),238390.0
Can Mar Contracting Limited,238390.0
Stericycle Inc.,562210.0
Mo’ Cha Café and Bubble Tea,722310.0
2707802 Ontario Ltd. / 2323543 Ontario Inc. o/a OBW Equipment,238990.0
Borg Fence & Contracting Inc.,238990.0
Centennial Contracting Ltd.,238990.0
Fencast Industries Inc.,238990.0
Perfect Gates & Fences Inc.,238990.0
Mass Contracting Inc.,238390.0
R. Sirro Cement Finishing & Stucco Ltd.,238390.0
Skyhawk Building Restoration Inc.,238390.0
Specialty Concrete Floors,238390.0
Emico Contracting Inc.,238390.0
Five Star Caulking,238390.0
Grenwitch General Contracting Inc.,238390.0
Land Construction Co. Ltd.,238390.0
Mt Leone Contracting Ltd,238390.0
Rockwood Construction Carpentry,238390.0
Burren Enterprises,238390.0
Ceasar Construction,238390.0
F & P General Contracting & Restoration Inc.,238390.0
Powell Fence Ltd.,238990.0
Iago Forming Inc.,238390.0
Newcarl Company Ltd.,238390.0
SMC Fences Inc.,238990.0
Alda Carpentry Ltd.,238350.0
Alpa Wood Mouldings (Burlington),238350.0
Cityview Carpentry Ltd.,238350.0
Riverside Door & Trim Inc.,238350.0
Galcon Marine Ltd.,238350.0
1468792 Ontario Inc. o/a GDB Constructeurs,238350.0
1522412 Ontario Limited c.o.b. Atlantic Welding and Marine,238350.0
Logixx Security Inc.,561612.0
Allied Universal Security Services,561612.0
MPS Security Corporation,561612.0
"Northern Medical Supply, A Division of 1662314 Ontario Inc.",561612.0
Open Country Contracting Ltd.,238990.0
Sky Level Construction Inc.,238990.0
TCF West (Eastern Division) Inc.,238990.0
Specialty Surface Pros,238990.0
P.C Caulking & Restorations Inc.,238390.0
2764029 Ontario Limited,238390.0
11149172 Ontario Inc. o/a Smart Design,238350.0
Pacific Wood Trim Ltd.,238350.0
Toronto Prestige Carpentry Inc.,238350.0
Prestige Exteriors Inc.,238170.0
